Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CO2,GRL,Greenland,0.000781308,0.00080788,0.000830486,0.000849107,0.000866382,0.000880137,0.00089265,0.000902815,0.000912674,0.000923285,0.000936735,0.000953401,0.00097315,0.000995517,0.001019829,0.001042587,0.001063673,0.001086147,0.001106734,0.001125107,0.001142585,0.001163833,0.001182658,0.001199373,0.001216872,0.001235578,0.001255066,0.001270105,0.001289065,0.001309906,0.001339405,0.001365709,0.00138835,0.001414077,0.61284925,0.619235937,0.634873796,0.625381963,0.644435848,0.558755918,0.650727602,0.691907249,0.545857634,0.547052983,0.489055541,0.526112489,0.525688356,0.514005355,0.519255904,0.523845291,0.527502211,0.548379867,0.575769049,0.582223982
CO2,GTM,Guatemala,2.500017647,2.498876852,2.741199764,2.910755507,3.019470592,3.320486585,3.291362615,3.773274439,4.172280366,4.651536272,4.666370768,4.032723498,3.685625281,3.129971012,3.513212006,3.692017513,3.206004678,3.585966592,3.523395876,3.755630261,3.914302627,4.137444174,4.850265973,5.385318078,5.820801345,6.792845023,6.671415729,6.976846626,8.702939681,8.666417422,9.685370829,10.17458535,10.69286615,10.64633403,10.85147833,11.77187486,11.91544778,12.70093189,11.56893231,12.19714716,11.77676688,12.1462498,12.58173012,13.53526584,14.53316019,16.97461163,18.03974574,17.15243818,18.7548403,19.67937385,17.64223052,20.24316213,19.97732562,21.34940527
CO2,GUF,French Guiana,0.09101601,0.090943768,0.110863831,0.111854685,0.099614302,0.120696844,0.109386274,0.12082612,0.120855689,0.119530927,0.11817226,0.102055126,0.117011292,0.118908094,0.103998718,0.10437614,0.127199717,0.151195088,0.186569918,0.220719254,0.257458258,0.28313251,0.233387076,0.29928699,0.304937486,0.349902285,0.361282878,0.375567392,0.397637357,0.402077801,0.17426675,0.175909006,0.165562637,0.207316992,0.200553347,0.199903772,0.195078706,0.226579085,0.239365386,0.325879695,0.328655804,0.357870785,0.362409888,0.357340016,0.35382163,0.350731178,0.359093973,0.356460838,0.361127274,0.362736795,0.360427687,0.36427449,0.364289233,0.381634202
CO2,GUY,Guyana,1.502505377,1.502528385,1.524579546,1.766122998,1.558104974,1.840307095,1.865527369,1.868520714,1.760623116,1.681169875,1.773094747,1.772772623,1.4425583,1.294100021,1.402610924,1.44068062,1.364462139,1.345423994,1.395388342,1.234043796,1.173656757,1.145931154,1.082456341,1.088755982,1.414863963,1.532382422,1.581829888,1.723966375,1.749370794,1.737600352,1.66206712,1.645588767,1.623735477,1.619652848,1.673480426,1.483397973,1.334584553,1.607035745,1.605521904,1.62900389,1.761157851,1.833377262,2.002622435,1.977400476,2.065134716,2.074603197,2.457182628,2.468842147,2.580788967,2.793429772,3.329847557,3.269761285,3.32222187,3.304156195
CO2,HKG,Hong Kong,9.526805646,9.565442719,9.851336998,9.938387908,11.3883795,11.26936676,13.08301948,15.16859957,16.17128749,15.12087636,15.55711181,16.74071322,19.05456595,22.55826487,24.92227365,25.94378641,29.79408397,29.81178688,33.3548072,34.27429066,35.04475919,38.49679801,43.49258771,44.46369548,38.13871845,38.62744755,36.09615733,34.40997141,42.57279842,45.53989511,41.90092951,41.85682121,40.95125429,44.51732496,40.75154183,43.00537348,42.4321682,44.43107865,43.13037266,45.14545628,42.22769422,45.18217709,44.64690136,46.18577245,47.55425525,44.24540794,45.07931606,44.13472341,44.05904577,43.50816022,35.15598867,35.07514539,32.62689889,34.67284259
CO2,HND,Honduras,1.21785748,1.218560285,1.27033076,1.39813422,1.371291086,1.477122345,1.552781742,1.686260153,1.703284854,1.803744689,1.864500557,1.778688698,1.749124235,2.011680312,2.05970647,1.857918125,1.89319313,2.099302597,2.246851372,2.494395419,2.355342883,2.373734066,2.667823449,2.796414124,3.195611932,3.773407139,4.001364858,4.11010408,4.764299413,4.828771014,4.995445683,5.885507566,6.215687631,6.880226276,7.826407701,7.091428402,8.142392469,8.661150771,8.659420814,8.1653852,7.976887748,9.484146278,9.921728162,9.697229564,9.926386253,10.52595841,10.36649701,9.338239159,8.996439166,10.16080014,8.814126817,9.882245923,10.32839931,10.94576269
CO2,HRV,Croatia,21.812449,21.4411586,21.30326504,22.50232994,23.12982087,23.66829657,22.90185898,22.5200514,23.58409356,25.17155575,22.7185922,24.52339856,24.79353233,27.88076744,28.68207472,29.44077378,31.8373267,31.11447455,34.20538054,32.90815809,24.94393069,18.17322374,16.38898765,16.70248326,15.9993516,16.55593149,17.25988008,18.31780632,19.02472528,19.91740838,19.37461412,20.54017372,21.35603133,22.74525174,22.72613548,22.84841472,23.03425172,24.50358255,23.31948324,21.67087981,20.93874321,20.45226508,18.78535604,18.37910453,17.67476278,18.02200032,18.27257151,18.7953942,17.76436939,17.9637016,17.24602447,17.72013402,17.4424862,17.45650159
CO2,HTI,Haiti,0.533381791,0.538285874,0.52256693,0.549881127,0.599023056,0.605763309,0.810911912,0.846695948,0.886221517,0.868365887,0.858917406,0.753149745,0.892801182,0.983035661,1.012626021,1.046757946,0.978915164,1.056602853,1.131881528,1.161412143,1.141401301,1.113964168,1.036502304,0.877428236,0.414036288,1.126449697,1.280291632,1.495444487,1.532244673,1.602566033,1.69464159,1.727638651,1.951044674,1.936916461,1.790288778,1.828596473,1.850895358,2.18326717,2.162516413,2.122537258,2.597740179,2.943441817,2.75763946,2.976891192,3.227849079,3.493540291,3.577529036,3.585961137,3.556963899,3.594147856,3.462386671,3.409808313,3.392062097,3.536478127
CO2,HUN,Hungary,66.27267589,67.9232424,70.05063486,74.87009395,76.91692165,78.4105938,82.38241888,86.27954961,93.69456351,92.33545301,91.60381419,90.36020528,90.5546035,86.84103444,88.4072036,88.34818312,86.95634494,88.0629623,83.35667838,81.10782942,72.32111118,68.42742521,61.71307082,62.70523242,62.45058025,62.35876522,63.58727326,62.31693265,62.21841543,62.62435525,59.4776912,61.00162352,59.97336097,62.67143047,60.80859088,61.20465286,60.66700279,59.13280663,57.82511452,51.68917074,52.33496614,51.42741259,47.64374674,44.78804111,44.82225632,47.53503232,48.26644651,51.16288758,50.90781831,50.77551785,49.00367129,50.25347989,47.60121165,43.82523189
CO2,IDN,Indonesia,31.09906999,31.47274143,37.24013418,42.01022886,46.93887425,48.77196894,52.50451732,71.77626043,84.44430977,90.89357579,90.57355268,95.6329652,96.37643025,95.39672078,97.61953589,106.0172179,117.0826689,120.1942423,128.6474581,134.4942308,161.7782452,174.6641888,182.5564162,199.8533312,212.7451291,239.1030236,252.0193192,275.5372886,278.2585367,295.2732029,299.0922978,319.5838125,324.9648138,353.6387058,360.1650006,362.6075337,383.4339069,401.8816189,397.2765722,411.3743836,443.705529,499.9680407,504.2718084,474.9792608,505.1546899,512.4073752,507.0767685,535.7171613,597.4766919,637.3100725,594.2633827,619.327412,656.6692023,674.5359386
CO2,IND,India,213.9344478,214.4281204,222.9632363,221.9373139,237.6409388,253.2017023,270.6935777,276.0218264,271.3470437,291.7332086,303.5764949,333.9884747,351.9037543,374.5973353,412.8617033,431.4117848,468.5978998,501.4340692,532.2985793,570.1243484,600.6872986,646.3888434,669.6642223,699.7562362,743.8583463,796.4638741,833.5119894,877.7065468,900.6254785,961.6310906,995.6525627,1011.804667,1049.880121,1081.78523,1166.816611,1216.533938,1298.395103,1413.864788,1503.611066,1643.064747,1743.692891,1850.331854,2022.764782,2083.210927,2242.840938,2260.13142,2303.361907,2433.783081,2573.119402,2542.035076,2318.947665,2548.483265,2740.820631,2955.181684
CO2,IRL,Ireland,20.65953828,23.1397557,22.76833573,22.33645995,24.16940313,22.70664913,23.27534668,24.86627411,24.66595592,29.0126296,27.8914725,27.66393614,27.37439674,26.96876359,26.9845118,28.58819973,29.54987461,31.11086395,30.22824827,31.27107058,32.33644919,32.87155618,32.76402242,32.99840094,34.21645413,34.78520619,36.10450145,37.3649678,39.78557493,41.2165042,43.82266899,46.04538126,44.97880705,44.45258405,44.98204087,47.07086058,47.68500284,46.94777842,46.2836848,41.16867372,40.92275239,37.14343116,37.59632987,36.33097906,36.1403422,37.64501071,39.52214691,38.29136568,37.16967445,35.41916711,33.50168498,35.38173097,34.733627,32.4825757
CO2,IRN,Iran,80.349752,86.13575662,96.18163749,114.6713943,121.7701671,124.0501648,143.1403219,150.1029583,146.2427247,136.2376767,116.3434725,115.1641257,141.3108417,159.6115364,157.021781,167.182591,155.9709321,164.9019815,166.3907398,178.6440397,208.4631784,230.2087132,244.5127745,243.299758,277.5401831,283.3597321,294.1590224,307.2842758,307.0435571,335.8470055,353.9292537,368.153994,384.3144664,405.5848074,434.9631932,468.9812767,506.0410716,538.507939,554.9708596,573.0247722,576.5595846,585.7790972,592.3345678,612.4888255,636.3798508,629.340727,642.1631979,666.2404616,661.2495042,696.7767639,712.3625022,738.5829096,760.5536907,778.8022987
CO2,IRQ,Iraq,23.32672569,27.30377553,27.15960875,29.82924477,32.12150678,36.79254128,46.22525213,42.39942281,46.67495074,57.85764601,52.00037819,36.06826081,38.28685578,42.14515862,47.48330547,54.71891069,61.41593804,61.14492501,65.81033007,73.49263729,69.44376816,54.45016162,75.77339848,100.1703669,109.9538372,109.0990847,100.6640446,121.1201961,94.26690137,74.30213533,88.81044051,100.6518557,95.05154336,82.88751133,90.32097159,87.23537876,84.863087,78.42887073,90.67029849,96.84944356,111.4927098,115.9057528,133.0441823,144.4096934,138.2875216,137.9038576,152.3036265,165.6795131,178.4709783,193.6558825,170.4464956,174.8366057,190.4753382,192.9082428
CO2,ISL,Iceland,1.934935926,2.033354511,2.246690628,2.583411372,2.528626556,2.373588923,2.396021287,2.465755674,2.54086107,2.627949919,2.432692228,2.340145288,1.979754049,2.02110541,2.24591868,2.135109705,2.142219707,2.180192685,2.301142382,2.30134791,2.341671842,2.293536395,2.308003398,2.408927139,2.522611374,2.442298761,2.710425189,2.626348871,2.7097587,2.742404048,2.854056707,2.958960708,3.13018607,3.101262557,3.176806301,3.128441218,3.242706238,3.476068583,3.780733937,3.828280317,3.737238523,3.604618355,3.645902137,3.71137327,3.464602714,3.629921016,3.179596759,3.330655197,3.313931153,3.174701225,3.028983455,3.22677902,3.250115154,3.086232416
CO2,ISR,"Israel and Palestine, State of",14.91491578,14.93214105,15.73627514,16.84692594,17.30254315,18.19613928,18.17304397,18.96415527,20.19203756,20.56510936,20.42460798,21.27002686,22.46775056,23.29353937,24.1394667,25.81053503,28.12076927,30.68441273,32.56111714,33.79218857,35.22340591,35.8734335,38.40965074,42.11813063,45.08482882,48.20468979,51.27488957,52.946882,53.51378183,54.95675505,59.30110682,59.26613693,62.52688167,64.28482342,64.10551588,61.97462909,65.14465009,67.53040523,67.88962361,67.11929163,72.03371081,71.21827395,77.66190218,68.35643158,66.01676758,68.0735109,67.66181663,67.92768835,63.57768593,65.45752042,61.52770361,61.09070765,62.85410388,61.25498856
CO2,ITA,"Italy, San Marino and the Holy See",314.930743,329.6017783,347.7052909,369.8678394,372.3977757,356.223596,382.8951357,371.9078584,379.3009867,395.252101,398.0159064,386.2295835,378.0528184,373.7159225,379.1908187,378.9265223,380.7771551,400.3348889,405.0966836,423.2296896,426.4168562,425.3421315,423.4565782,416.6943003,411.1559812,435.3015972,430.2620812,433.6943512,442.9226727,449.7456589,454.7176582,454.0742054,461.3674809,481.1552883,492.650955,493.4929816,487.9313617,480.7201486,465.3969487,414.2127033,424.040278,414.907024,394.857325,362.0993952,343.3523451,354.0205147,349.4470707,345.9340111,340.6089043,332.487739,295.8747476,334.276606,332.7657623,305.4901807
CO2,JAM,Jamaica,8.049851542,8.037462043,8.005982139,8.547597025,8.85031395,7.440716357,6.612407796,7.236735765,7.405800959,7.131920514,6.877307525,6.802848138,5.799063634,5.868933613,5.471842827,4.87285828,4.655557964,4.816384293,5.056369694,6.470138732,7.666705538,7.577632612,8.267872689,8.416767964,8.49985136,8.7896238,9.168672492,9.383364484,9.882033581,10.1446581,10.21236057,10.27658679,10.2248596,10.53052114,10.57714463,10.61349273,12.28194989,12.20399108,9.838641388,8.01470796,7.660595018,7.568848578,6.979384413,7.449135772,7.185674392,7.072279037,7.590582781,7.277680695,8.66079392,8.43730481,5.890156173,6.439130757,6.36899937,6.864732681
CO2,JOR,Jordan,2.740468066,2.761106893,2.315361155,2.613627862,2.841097546,3.150991282,3.771093097,3.904191107,4.733452104,5.048025926,6.419434879,7.409142557,7.839812501,9.055426947,9.918339023,10.14177532,10.77527463,12.02500501,11.58727186,9.510508472,10.0711844,10.08827777,11.96827196,12.43418059,12.99441543,13.80565105,14.12782414,14.62029796,14.83568573,14.86308642,16.46529636,16.50757862,17.20650568,17.64874521,19.0204456,20.31650708,20.54495772,21.34353651,20.49323226,21.06292743,20.58731421,21.01357736,24.53340338,24.10111999,25.84142881,25.63265838,25.23444208,26.54982887,25.25690692,23.67224329,21.51769799,22.30900504,22.33579539,23.57898146
CO2,JPN,Japan,848.7515695,846.4520909,893.0015699,1006.624484,1003.188156,948.6801429,980.7331501,1005.778875,1006.374062,1030.144046,1003.143378,981.5855389,939.7607266,943.2447069,1011.048755,983.4576311,980.4800308,987.784011,1060.66808,1090.494256,1166.823707,1176.860426,1181.881229,1174.745544,1227.960951,1238.639846,1251.462375,1236.953854,1189.76373,1230.727461,1248.806757,1235.222143,1269.429487,1276.711259,1271.384113,1283.017649,1260.299181,1296.250717,1224.959279,1161.412059,1220.453499,1273.345496,1311.299788,1326.710105,1276.255487,1235.418674,1232.876857,1217.848429,1179.217637,1139.497426,1072.169518,1084.921641,1009.978727,944.7586103
CO2,KAZ,Kazakhstan,185.0483524,184.7902029,196.7203394,210.1773796,218.3223022,227.9043425,233.9973695,237.5530424,250.3337291,255.0040917,263.8378019,249.834517,239.5357247,235.0245414,227.5385706,220.7291754,221.3695835,236.0521559,244.1273803,241.1786995,248.6267077,259.9273028,265.3081518,226.1225382,203.8205549,180.3208096,158.0191364,137.3051855,141.5811054,129.6482038,132.2189739,130.4714279,145.5283602,162.1486667,174.5506143,187.591012,210.1864823,219.5977932,259.6125876,231.3649012,249.8918072,268.3283694,267.2795767,286.1995551,232.2970556,205.3863488,215.7308122,227.6837669,228.8930449,216.9354316,224.7304208,244.8642611,240.2204344,239.8671134
CO2,KEN,Kenya,3.748038459,3.747825075,3.913243432,4.053505337,4.092583852,4.029114022,4.586078271,4.904878759,4.90707002,4.846126711,5.19739688,5.166127948,4.839402981,4.520189618,5.235793257,5.382639882,6.011908448,6.253976954,6.220805556,6.56571439,6.46572671,6.216112997,6.295198347,6.189838551,6.283718031,6.717428455,7.396577701,7.112826894,7.780708962,7.985978491,8.905069769,8.250791284,8.007690173,7.229343897,8.05029668,9.023752797,10.05251271,10.05217703,10.61187943,12.51085021,13.55050983,13.98475834,12.98827907,14.33785243,16.39809732,17.7396284,19.23027758,19.93880485,19.11361016,19.41345395,19.20846858,21.48780879,21.38960598,21.7336726
CO2,KGZ,Kyrgyzstan,15.45257372,15.47338493,16.43118633,17.30331091,18.07298573,19.138377,19.81997227,20.34687443,21.313618,21.84485971,22.96469688,22.0344843,20.88494949,19.7800971,18.81911877,18.27025821,18.17674524,19.86651653,20.56649534,20.62605686,23.65687204,21.26155965,13.99886916,10.28714672,6.730284684,4.757979047,5.915621506,5.836762141,6.156822095,4.913881168,4.797754827,4.030654949,5.038320569,5.659782871,5.610458375,5.613029124,5.590054618,6.740922657,7.823173881,7.041249781,6.605318291,7.903558961,10.44068818,9.686217664,9.94111277,10.3156806,9.740853507,9.636589561,11.47114527,10.22596513,9.307726833,10.50496531,10.31097819,10.46398685
CO2,KHM,Cambodia,0.213194316,0.216117778,0.232398976,0.283366833,0.321418518,0.271988151,0.26842724,0.280921683,0.258948902,0.271635796,0.291454173,0.303296961,0.327918302,0.367242827,0.367886104,0.406047648,0.353707431,0.400881136,0.43226267,0.417653434,0.432302538,0.47686345,0.522892933,0.530297522,0.545188909,1.500873479,1.666206823,1.779040582,1.993690781,1.942130913,2.000925883,2.1871565,2.247490768,2.41763333,2.419093702,2.700840711,3.00734029,3.696547671,4.096650297,4.873597635,5.157947631,5.363293334,5.630270088,5.691512015,7.028671101,8.513985009,10.59105868,11.84873007,12.33587503,15.85506024,16.59981964,16.77745647,17.35450319,17.97008245
CO2,KIR,Kiribati,0.018840485,0.018842482,0.020089357,0.024161808,0.029646087,0.024492627,0.024132914,0.025480615,0.025286439,0.027170666,0.02925596,0.028955529,0.028524784,0.028206548,0.012664273,0.013999876,0.012525773,0.016733887,0.01687222,0.016261157,0.016828693,0.017635267,0.01916507,0.019427331,0.019966373,0.018131102,0.018330338,0.018888016,0.019436182,0.019433672,0.03286088,0.029546009,0.043730337,0.04473165,0.046426728,0.061616336,0.066165182,0.061624406,0.068624387,0.05804246,0.061062832,0.056981552,0.055822023,0.060098163,0.060651368,0.062297585,0.067824012,0.078871894,0.080625235,0.083770747,0.0851244,0.089257869,0.094215263,0.097443556
CO2,KNA,Saint Kitts and Nevis,0.014695545,0.014681938,0.017867611,0.018025402,0.016066214,0.019438428,0.017627344,0.019455187,0.019457628,0.019242811,0.019022682,0.018662206,0.01744793,0.017098436,0.019005253,0.01906968,0.016996847,0.018053964,0.020671697,0.021194854,0.020695988,0.027664156,0.027844657,0.033573818,0.039880666,0.033617869,0.038883756,0.039918907,0.040868475,0.041402953,0.049516178,0.050456802,0.057522874,0.059941885,0.06516012,0.060658865,0.069144682,0.076398958,0.080344079,0.090413695,0.098644204,0.077674317,0.079721206,0.090898224,0.097186264,0.101756948,0.111405222,0.103861083,0.108746449,0.124932329,0.10142842,0.112201195,0.112661137,0.118782358
CO2,KOR,South Korea,62.02201987,62.68103598,64.5678898,79.57986281,83.69975728,90.77213653,101.4655017,115.5534895,122.194346,138.9696024,141.426114,147.3654002,147.2232379,160.3249528,180.4627763,188.9029017,196.7499195,202.5340019,228.6543468,240.7456394,272.1236693,299.1141524,318.9315496,346.4258868,373.3352307,404.7418294,431.6152302,455.5124761,389.4260553,424.3853096,474.1579347,482.4925158,491.2709756,495.4967813,515.7024983,515.3954189,521.9082621,532.9918471,543.3167431,551.3671782,598.1277172,628.9048698,632.1470818,628.8749478,623.523208,642.6905827,659.8855677,667.8612997,670.5627108,651.1218148,614.2016622,631.0712499,587.8176264,573.5356594
CO2,KWT,Kuwait,38.6332808,40.99539107,41.6429491,37.27415014,30.34985696,25.96475312,26.59154867,26.20181586,30.21152718,34.69551781,32.47137413,30.73985358,32.83541018,35.44492518,36.11893268,40.83733341,43.94226649,47.20807224,56.73061021,66.27026889,32.40764707,38.4974412,26.96281786,34.27684682,40.73311219,40.31189356,39.64594938,41.74818156,46.32658921,49.88907691,54.4772668,57.50534805,60.08191422,63.17468056,67.22925899,75.4288332,78.07004365,76.31141121,81.72774824,83.51930062,86.49829878,89.87420242,90.77204693,93.17368919,91.27309359,94.685856,97.23528909,96.2003369,97.99861992,98.82198368,98.6103361,106.1440519,109.3973139,111.633539
CO2,LAO,Laos,0.28831477,0.288553103,0.307455231,0.368757819,0.451225283,0.374091095,0.368837602,0.389171539,0.386341109,0.414749321,0.446228625,0.182518798,0.165999357,0.178571199,0.148264177,0.177099118,0.190655552,0.215967793,0.218105933,0.237310441,0.257587743,0.314977001,0.347381699,0.366138537,0.403797298,0.396509303,0.465236354,0.514230368,0.551321175,0.534656687,0.934486662,1.029056468,1.154445899,1.200038446,1.25797201,1.302554977,1.708601263,1.805980013,2.109451533,2.640721843,2.961442611,3.126175043,3.335711391,3.944224424,4.387349726,8.927411611,15.8708821,19.24407554,19.8620784,19.3699184,19.43778385,23.81659411,24.55091086,26.02083544
CO2,LBN,Lebanon,5.430333527,5.502765437,6.011555289,7.411696293,7.530891741,6.70961109,6.300213259,5.475698137,6.626373915,7.449230367,7.53328104,7.623071092,5.614143737,5.989016848,6.119620426,7.12239228,7.520552292,7.690510237,5.932063544,5.973160531,5.973177884,7.409309792,7.959085953,11.40233031,12.52620386,14.52200556,15.07999497,16.55979369,16.4435679,16.94457567,15.3064978,16.51643608,16.4638471,16.46865464,16.68831605,16.57383598,16.13208624,14.94613113,18.31023407,21.55768546,20.65721093,20.9802019,23.4349044,23.1025724,24.96745023,26.90335696,27.86375177,29.29470541,27.49176361,27.00228399,21.81871627,16.85912358,16.871182,17.33205484
CO2,LBR,Liberia,0.97159733,0.966026815,0.967959021,0.998976812,1.073434799,1.115625775,1.161577599,1.200272291,1.231604202,1.437139852,1.375810641,1.217456154,1.116980412,1.230490174,1.092629018,1.096573988,0.853053606,0.892927813,1.072840851,0.800001898,0.374661418,0.256589093,0.230622029,0.247088394,0.246426717,0.253270622,0.275301248,0.272355773,0.289288215,0.300124003,0.402435068,0.45753605,0.463111939,0.500239739,0.544949197,0.681900021,0.72347772,0.668124636,0.562995745,0.523980022,0.798001318,0.893438906,0.990290211,0.918524182,1.185333422,1.223410464,1.372862188,1.207447479,1.375672613,1.452538495,1.546633256,1.617262689,1.68001558,1.636886782
CO2,LBY,Libya,39.56180622,27.65048828,20.71004092,19.37659645,12.99417678,16.23939444,20.91962747,22.6080394,24.28668137,27.13004776,28.06101333,25.07495377,28.13151706,26.54718183,27.02028114,25.19674793,28.62234826,28.04596417,29.49902593,28.7825406,32.63919438,32.85952014,34.26305081,36.48980889,42.47611614,48.14080654,50.61916478,46.87325792,46.41525571,47.75307099,49.28388007,48.74797056,49.89545506,53.78709746,53.22678765,57.72238194,57.4743355,53.74366715,57.14107388,60.26407757,63.66763655,44.23517994,62.8541888,62.60756853,61.79876823,54.69070995,51.32671501,55.51583015,57.39926136,57.81851808,45.81666241,56.00404537,57.04660173,61.25859526
CO2,LCA,Saint Lucia,0.029495899,0.029477462,0.035853949,0.036173346,0.03226006,0.039009406,0.035395443,0.039059558,0.039074555,0.0386549,0.038222945,0.028257575,0.035091908,0.030164438,0.033510972,0.043093041,0.044968783,0.05178441,0.070661879,0.072450979,0.070758507,0.071070188,0.071551078,0.069771429,0.084236847,0.082800656,0.082122458,0.084333677,0.086337426,0.087466993,0.096479607,0.10335544,0.097225706,0.113187174,0.109606421,0.115137448,0.127782335,0.138203309,0.149364681,0.161043511,0.18203448,0.140920038,0.145648996,0.166472536,0.177514399,0.182115032,0.196071013,0.196020603,0.187128568,0.311995704,0.253176068,0.280049266,0.281241996,0.296559408
CO2,LKA,Sri Lanka,3.11976301,3.149968505,3.782097314,3.944844179,3.396496637,2.986060071,3.0530967,3.295045277,3.892482916,4.209179306,4.206840195,4.335137308,4.935340582,5.037816422,4.417899939,4.018762401,3.976062266,4.559293533,4.389251607,4.174697033,4.23730464,4.423768798,5.510083085,5.3942851,6.221210209,6.241478686,8.808796825,8.786047499,9.073034068,10.02614032,11.46484039,11.37228868,11.89685778,12.85727376,13.27683157,14.42814151,13.19247947,14.12244958,13.3031689,12.77588625,13.51680659,15.90654705,17.892888,14.83562401,17.87912237,19.70826439,23.48387597,23.40786432,21.97989292,23.97140063,22.15938699,22.72308512,19.98018203,20.51799691
CO2,LSO,Lesotho,0.07362941,0.073680583,0.073367994,0.075901223,0.081814048,0.084950755,0.088039495,0.091141584,0.092640215,0.10665867,0.104799357,0.100480492,0.093501574,0.102223261,0.098842806,0.108073258,0.117481184,0.164671284,0.104948349,0.139807402,0.108658635,0.135374312,0.11522645,0.111375276,0.12136501,0.124633632,0.129239068,0.12929656,0.126614458,0.130332493,0.353719826,0.362796104,0.383170413,0.388790439,0.406806374,0.408383863,0.418481728,0.534747773,0.438470332,0.513660319,0.52479583,0.549275454,0.584546785,0.588785824,0.600788285,0.591552752,0.651154359,0.704305335,0.689890473,0.73883376,0.775917636,0.789365488,0.851828831,0.878312664
CO2,LTU,Lithuania,19.9276885,19.99298655,21.30605094,22.89474006,24.48887408,26.10640453,27.26138589,28.22743399,29.3338879,30.32137308,31.58413641,31.91051179,32.02303542,32.18536517,32.77450572,32.74111242,33.26935593,33.61542515,33.59662167,33.11760014,35.12183736,36.97594996,20.88750748,16.21728464,15.73365946,15.11615444,15.59639853,15.06572913,15.92387312,13.33093338,11.65589384,12.39052036,12.46977935,12.49151155,13.06474128,13.95676465,14.19275864,15.56536707,15.82830485,13.2074334,14.03904708,14.31800437,14.48830537,13.36142678,13.2087077,13.65758059,13.51649456,13.96085186,14.01594346,14.29389633,14.25123063,14.32901879,13.15013622,13.11462075
CO2,LUX,Luxembourg,19.68012287,18.28216999,17.91192771,19.34483532,17.80867142,14.08984836,15.02287329,14.28797126,15.47269862,14.6539404,13.67211468,11.68259378,10.92426395,10.15055524,11.19341661,11.31610147,11.04763927,10.44516415,10.91593018,11.71582081,11.97842336,12.45892142,12.17267481,12.39517428,11.47205807,9.078333318,9.147783371,8.548370649,7.806186414,8.166054567,8.800669796,9.334101963,10.03214627,10.45413724,11.88017014,12.11413656,11.94199125,11.34154879,11.21247012,10.60970592,11.2132608,11.08992965,10.86762801,10.32339113,9.819789286,9.309285336,9.041289163,9.188186738,9.468765026,9.618586772,7.945875815,8.325164121,7.262959989,7.007462613
CO2,LVA,Latvia,11.33969401,11.35442042,12.07861675,13.03108294,13.94350498,14.92323184,15.5467959,16.0298183,16.67706492,17.1879913,17.85333118,18.05884913,18.43827178,18.65881393,18.7293584,18.77099543,19.12403328,19.37589711,19.33391466,18.98488787,19.61832851,17.99040944,14.30431452,12.05011516,10.48642857,9.234577953,9.249788087,8.813848426,8.416757992,7.865499149,7.22976775,7.667162947,7.664435236,7.914267894,7.956767958,8.028875731,8.538080601,8.91211127,8.477226962,7.750738498,8.878573171,8.231763325,8.025566367,7.777483708,7.571765161,7.646089254,7.478487075,7.43029479,8.105916546,7.854371449,7.22279337,7.427127754,6.657923881,6.551100159
CO2,MAC,Macao,0.303763625,0.303771743,0.323700184,0.38882081,0.476532087,0.394042727,0.388250852,0.409775099,0.406629766,0.436743632,0.470082812,0.450836162,0.472533078,0.649722587,0.630386427,0.572331,0.710116723,0.876081071,0.855629463,0.877265011,0.950628943,0.969335637,1.098480632,1.223249554,1.338050504,1.214431219,1.409717095,1.497485371,1.650466044,1.743604982,1.47806303,1.58082578,1.733857799,1.755678594,2.034165628,2.046906102,2.03380237,1.927274864,1.597365615,1.693588417,1.72010736,1.688796246,1.742869136,1.815070983,2.088960231,2.758795283,2.625711657,3.192458592,2.505521751,2.705993066,2.870467446,2.803733988,2.92034245,3.012355265
CO2,MAR,Morocco,6.9303918,6.953976672,7.759484064,9.154005339,10.11059394,10.84667213,11.90336,13.12921002,14.03499977,15.21919777,15.67979869,15.77894912,16.50224954,17.35339352,17.52455912,18.25172327,18.7454523,19.20056861,20.23618628,21.86351252,22.45262827,23.53674284,25.21539905,25.97132876,28.11845935,29.26207078,28.91128677,30.45259894,31.19501336,32.84040287,33.55654904,36.98135739,38.26136505,38.08921333,42.81238595,44.6439674,45.36701153,46.00484497,49.45653459,48.94006304,52.02670521,56.26344765,58.53462724,58.47729267,59.44753774,61.13085027,60.99598176,63.84656189,65.18269449,71.85391255,67.56637671,73.12642795,70.29693575,69.858022
